,sgName,ABL_Plasmid_1,ABL_Plasmid_2,K562_ABE_1,K562_ABE_2
3398,Control_NT_71,26,5,1298,1220
3399,Control_NT_72,40,13,2530,2273
3400,Control_NT_73,15,7,1252,1089
3401,Control_NT_74,15,6,1044,893
3402,Control_NT_75,28,16,1731,1862
3403,Control_NT_76,13,8,1244,1108
3404,Control_NT_77,11,3,779,705
3405,Control_NT_78,8,11,1178,1195
3406,Control_NT_79,31,8,1583,1491
3407,Control_NT_80,9,1,467,373
3408,Control_NT_81,12,7,783,750
3409,Control_NT_82,30,14,1685,1772
3410,Control_NT_83,7,4,498,523
3411,Control_NT_84,16,7,1213,1058
3412,Control_NT_85,2,2,363,403
3413,Control_NT_86,12,2,877,830
3414,Control_NT_87,31,15,2319,1905
3415,Control_NT_88,14,5,688,635
3416,Control_NT_89,9,8,830,960
3417,Control_NT_90,8,4,766,597
3418,Control_NT_91,19,6,756,749
3419,Control_NT_92,15,5,1088,914
3420,Control_NT_93,14,8,1356,1217
3421,Control_NT_94,48,8,2298,2223
3422,Control_NT_95,8,2,580,541
3423,Control_NT_96,0,0,0,0
3424,Control_NT_97,14,4,1514,1141
3425,Control_NT_98,16,12,1110,1118
3426,Control_NT_99,19,7,1297,1183
3427,Control_NT_100,9,3,530,402
3428,Control_NT_101,5,3,443,537
3429,Control_NT_102,5,4,532,532
3430,Control_NT_103,20,11,1561,1395
3431,Control_NT_104,6,3,358,292
3432,Control_NT_105,11,6,1064,813
3433,Control_NT_106,11,4,760,708
3434,Control_NT_107,26,11,1511,1333
3435,Control_NT_108,6,6,881,912
3436,Control_NT_109,23,7,1261,1222
3437,Control_NT_110,12,4,698,611
3438,Control_NT_111,17,9,1481,1337
3439,Control_NT_112,21,10,1452,1324
3440,Control_NT_113,14,11,1283,1372
3441,Control_NT_114,21,9,1240,1219
3442,Control_NT_115,13,5,937,751
3443,Control_NT_116,16,13,1672,1518
3444,Control_NT_117,5,5,781,749
3445,Control_NT_118,8,3,664,634
3446,Control_NT_119,24,9,1293,1122
3447,Control_NT_120,15,4,1125,1121
3448,Control_NT_121,11,3,880,878
3449,Control_NT_122,21,7,1036,921
3450,Control_NT_123,13,7,840,798
3451,Control_NT_124,18,8,1396,1259
3452,Control_NT_125,0,0,0,0
3453,Control_NT_126,5,2,403,346
3454,Control_NT_127,11,9,968,888
3455,Control_NT_128,6,5,650,662
3456,Control_NT_129,20,7,1050,908
3457,Control_NT_130,17,5,1002,926
3458,Control_NT_131,13,6,1270,1206
3459,Control_NT_132,8,2,613,645
3460,Control_NT_133,17,13,1221,1145
3461,Control_NT_134,42,19,2778,2656
3462,Control_NT_135,15,9,1506,1471
3463,Control_NT_136,28,4,1169,1245
3464,Control_NT_137,37,29,2948,2882
3465,Control_NT_138,12,6,1104,983
3466,Control_NT_139,24,6,1424,1418
3467,Control_NT_140,16,8,972,819
3468,Control_NT_141,8,7,732,689
3469,Control_NT_142,25,9,1565,1415
3470,Control_NT_143,5,2,354,361
3471,Control_NT_144,11,9,1069,1069
3472,Control_NT_145,16,3,731,729
3473,Control_NT_146,19,6,1066,1064
3474,Control_NT_147,18,3,815,656
3475,Control_NT_148,32,9,1553,1423
3476,Control_NT_149,11,4,575,664
3477,Control_NT_150,6,2,1000,872
3478,Control_NT_151,5,2,677,550
3479,Control_NT_152,13,3,789,707
3480,Control_NT_153,11,1,715,654
3481,Control_NT_154,8,4,989,953
3482,Control_NT_155,7,4,678,740
3483,Control_NT_156,16,7,1008,1118
3484,Control_NT_157,32,11,1959,1792
3485,Control_NT_158,22,9,1390,1198
3486,Control_NT_159,22,10,1699,1759
3487,Control_NT_160,17,11,1011,1032
3488,Control_NT_161,9,9,1055,1102
3489,Control_NT_162,27,10,1918,1803
3490,Control_NT_163,18,5,1075,1103
3491,Control_NT_164,12,4,639,565
3492,Control_NT_165,27,9,1662,1672
3493,Control_NT_166,23,16,1861,1758
3494,Control_NT_167,17,6,1213,1049
3495,Control_NT_168,28,17,1918,1964
3496,Control_NT_169,18,10,1674,1587
3497,Control_NT_170,3,3,584,523
3498,Control_NT_171,29,10,2420,2468
3499,Control_NT_172,30,12,1563,1536
3500,Control_NT_173,13,9,804,728
3501,Control_NT_174,22,10,1316,1204
3502,Control_NT_175,26,17,1457,1350
3503,Control_NT_176,14,6,1069,776
3504,Control_NT_177,19,11,902,811
3505,Control_NT_178,7,1,703,652
3506,Control_NT_179,15,7,1144,872
3507,Control_NT_180,16,7,897,924
3508,Control_NT_181,19,11,1468,1432
3509,Control_NT_182,30,19,2321,2354
3510,Control_NT_183,15,12,966,915
3511,Control_NT_184,17,4,1027,995
3512,Control_NT_185,24,9,1727,1816
3513,Control_NT_186,27,18,1706,1463
3514,Control_NT_187,22,10,1632,1673
3515,Control_NT_188,20,7,1263,1250
3516,Control_NT_189,12,4,1031,1049
3517,Control_NT_190,18,4,967,772
3518,Control_NT_191,11,1,600,427
3519,Control_NT_192,20,18,1442,1353
3520,Control_NT_193,9,8,1018,1028
3521,Control_NT_194,6,2,395,348
3522,Control_NT_195,20,9,1074,1047
3523,Control_NT_196,16,6,1467,1322
3524,Control_NT_197,13,3,789,743
3525,Control_NT_198,14,4,943,945
3526,Control_NT_199,7,6,790,723
3527,Control_NT_200,5,3,556,514
3528,Control_NT_201,18,8,1066,975
3529,Control_NT_202,9,8,922,837
3530,Control_NT_203,24,9,1806,1683
3531,Control_NT_204,15,5,1027,860
3532,Control_NT_205,30,9,1963,1981
3533,Control_NT_206,18,10,1480,1295
3534,Control_NT_207,26,7,1405,1433
3535,Control_NT_208,26,10,1791,1560
3536,Control_NT_209,20,7,1382,1198
3537,Control_NT_210,17,8,1037,869
3538,Control_NT_211,18,13,1423,1129
3539,Control_NT_212,27,7,1605,1634
3540,Control_NT_213,22,4,1050,1097
3541,Control_NT_214,7,2,520,443
3542,Control_NT_215,22,7,1419,1057
3543,Control_NT_216,18,8,1761,1670
3544,Control_NT_217,26,13,1464,1316
3545,Control_NT_218,37,8,1974,1812
3546,Control_NT_219,8,4,695,770
3547,Control_NT_220,21,12,1267,1131
3548,Control_NT_221,23,7,927,886
3549,Control_NT_222,33,12,2176,1921
3550,Control_NT_223,13,4,774,730
3551,Control_NT_224,25,11,1860,1667
3552,Control_NT_225,7,5,872,690
3553,Control_NT_226,44,21,2970,2842
3554,Control_NT_227,6,2,320,308
3555,Control_NT_228,15,9,776,718
3556,Control_NT_229,31,15,2569,2498
3557,Control_NT_230,10,2,825,622
3558,Control_NT_231,5,5,374,379
3559,Control_NT_232,17,8,956,791
3560,Control_NT_233,18,8,975,1011
3561,Control_NT_234,6,2,514,568
3562,Control_NT_235,24,4,1291,1271
3563,Control_NT_236,16,7,1308,1031
3564,Control_NT_237,12,9,936,870
3565,Control_NT_238,11,3,860,652
3566,Control_NT_239,16,9,1101,943
3567,Control_NT_240,20,4,1216,1036
3568,Control_NT_241,10,3,758,682
3569,Control_NT_242,15,9,1067,999
3570,Control_NT_243,21,7,1114,1179
3571,Control_NT_244,16,1,974,753
3572,Control_NT_245,9,4,489,508
3573,Control_NT_246,13,6,1047,1133
3574,Control_NT_247,19,7,1235,1106
3575,Control_NT_248,10,4,877,828
3576,Control_NT_249,8,6,751,733
3577,Control_NT_250,14,3,1005,867
3578,Control_NT_251,8,4,641,703
3579,Control_NT_252,24,7,1637,1302
3580,Control_NT_253,12,9,753,718
3581,Control_NT_254,14,10,1366,1110
3582,Control_NT_255,11,4,699,565
3583,Control_NT_256,16,9,1306,1214
3584,Control_NT_257,13,9,1307,1325
3585,Control_NT_258,22,10,1223,1075
3586,Control_NT_259,20,4,1518,1386
3587,Control_NT_260,17,7,1474,1309
3588,Control_NT_261,16,5,1258,1047
3589,Control_NT_262,8,6,922,743
3590,Control_NT_263,14,10,1122,863
3591,Control_NT_264,9,6,574,575
3592,Control_NT_265,9,16,1160,1069
3593,Control_NT_266,24,12,1788,1688
3594,Control_NT_267,21,10,1544,1480
3595,Control_NT_268,15,6,1041,998
3596,Control_NT_269,26,9,1398,1375
3597,Control_NT_270,29,9,1452,1534
3598,Control_NT_271,23,5,824,892
3599,Control_NT_272,18,6,1476,1173
3600,Control_NT_273,27,7,1674,1370
3601,Control_NT_274,3,2,502,532
3602,Control_NT_275,15,12,1160,1065
3603,Control_NT_276,25,8,1502,1150
3604,Control_NT_277,11,5,787,775
3605,Control_NT_278,10,6,848,641
3606,Control_NT_279,10,2,818,683
3607,Control_NT_280,24,11,1441,1142
3608,Control_NT_281,28,11,1760,1647
3609,Control_NT_282,0,0,0,0
3610,Control_NT_283,12,4,864,720
3611,Control_NT_284,8,6,764,668
3612,Control_NT_285,14,6,751,726
3613,Control_NT_286,30,9,1724,1587
3614,Control_NT_287,20,11,1218,1140
3615,Control_NT_288,7,5,801,731
3616,Control_NT_289,16,6,1227,1082
3617,Control_NT_290,6,4,618,509
3618,Control_NT_291,24,6,1398,1397
3619,Control_NT_292,27,9,1653,1350
3620,Control_NT_293,29,10,1724,1468
3621,Control_NT_294,8,2,469,475
3622,Control_NT_295,14,6,1096,948
3623,Control_NT_296,6,4,381,419
3624,Control_NT_297,10,8,988,1017
3625,Control_NT_298,9,4,661,574
3626,Control_NT_299,9,4,615,645
3627,Control_NT_300,37,12,1951,1598
3628,Control_NT_301,20,5,835,869
3629,Control_NT_302,3,6,495,453
3630,Control_NT_303,12,6,948,979
3631,Control_NT_304,22,8,1462,1325
3632,Control_NT_305,26,15,2025,1945
3633,Control_NT_306,6,3,577,489
3634,Control_NT_307,14,8,899,868
3635,Control_NT_308,7,2,381,391
3636,Control_NT_309,16,4,700,583
3637,Control_NT_310,20,9,1222,1146
3638,Control_NT_311,9,8,1035,896
3639,Control_NT_312,11,4,647,635
3640,Control_NT_313,20,11,1279,1351
3641,Control_NT_314,13,4,947,966
3642,Control_NT_315,10,3,691,712
3643,Control_NT_316,9,1,644,593
3644,Control_NT_317,24,15,1661,1473
3645,Control_NT_318,16,3,818,762
3646,Control_NT_319,40,23,2435,2328
3647,Control_NT_320,24,5,1036,1004
3648,Control_NT_321,23,9,1332,1234
3649,Control_NT_322,24,8,1095,1034
3650,Control_NT_323,20,9,1317,1224
3651,Control_NT_324,0,0,0,0
3652,Control_NT_325,19,6,1145,1066
3653,Control_NT_326,32,10,1852,1802
3654,Control_NT_327,17,5,1203,1262
3655,Control_NT_328,17,7,1491,1271
3656,Control_NT_329,12,14,1410,981
3657,Control_NT_330,25,15,2156,2140
3658,Control_NT_331,14,11,1003,1109
3659,Control_NT_332,14,6,1170,926
3660,Control_NT_333,14,6,714,657
3661,Control_NT_334,14,5,835,871
3662,Control_NT_335,19,8,1313,1212
3663,Control_NT_336,6,7,1028,942
3664,Control_NT_337,23,12,1418,1450
3665,Control_NT_338,13,9,896,753
3666,Control_NT_339,14,4,982,983
3667,Control_NT_340,7,6,912,715
3668,Control_NT_341,18,13,1679,1407
3669,Control_NT_342,17,6,1192,922
3670,Control_NT_343,26,10,1717,1668
3671,Control_NT_344,11,9,885,837
3672,Control_NT_345,19,9,2120,2167
3673,Control_NT_346,19,6,1101,1128
3674,Control_NT_347,12,5,883,873
3675,Control_NT_348,0,0,0,0
3676,Control_NT_349,8,9,414,448
3677,Control_NT_350,23,11,1357,1320
3678,Control_NT_351,13,7,953,1017
3679,Control_NT_352,19,10,1359,1223
3680,Control_NT_353,25,6,1527,1402
3681,Control_NT_354,5,0,358,289
3682,Control_NT_355,18,2,945,842
3683,Control_NT_356,28,3,1136,1274
3684,Control_NT_357,25,6,1846,1568
3685,Control_NT_358,35,12,1576,1695
3686,Control_NT_359,15,6,941,962
3687,Control_NT_360,16,4,1305,1251
3688,Control_NT_361,24,13,1718,1516
3689,Control_NT_362,8,2,785,693
3690,Control_NT_363,15,13,1511,1391
3691,Control_NT_364,10,6,884,801
3692,Control_NT_365,6,4,589,555
3693,Control_NT_366,26,7,1962,1886
3694,Control_NT_367,12,3,819,881
3695,Control_NT_368,12,13,1760,1335
3696,Control_NT_369,7,3,717,798
3697,Control_NT_370,26,7,1284,1264
3698,Control_NT_371,36,12,2543,2221
3699,Control_NT_372,8,3,726,666
3700,Control_NT_373,25,9,1645,1310
3701,Control_NT_374,9,1,365,309
3702,Control_NT_375,10,3,696,615
3703,Control_NT_376,21,8,1558,1237
3704,Control_NT_377,16,10,1066,1092
3705,Control_NT_378,17,11,958,919
3706,Control_NT_379,12,5,765,729
3707,Control_NT_380,21,6,1546,1414
3708,Control_NT_381,32,11,1797,1727
3709,Control_NT_382,46,22,3434,3098
3710,Control_NT_383,22,6,1711,1286
3711,Control_NT_384,6,2,564,515
3712,Control_NT_385,7,4,646,599
3713,Control_NT_386,15,13,1461,1332
3714,Control_NT_387,12,6,945,1010
3715,Control_NT_388,16,13,1161,1172
3716,Control_NT_389,10,4,1131,1262
3717,Control_NT_390,12,6,899,917
3718,Control_NT_391,21,12,1515,1477
3719,Control_NT_392,15,3,961,787
3720,Control_NT_393,22,9,1207,1089
3721,Control_NT_394,22,6,995,956
3722,Control_NT_395,6,0,816,559
3723,Control_NT_396,25,9,1314,1248
3724,Control_NT_397,10,8,754,734
3725,Control_NT_398,18,6,760,776
3726,Control_NT_399,15,9,1388,1170
3727,Control_NT_400,31,23,2688,2422
3728,Control_NT_401,13,10,1055,1033
3729,Control_NT_402,18,6,1304,1135
3730,Control_NT_403,23,7,1307,1332
3731,Control_NT_404,27,13,1812,1680
3732,Control_NT_405,17,4,1163,972
3733,Control_NT_406,7,6,887,853
3734,Control_NT_407,25,13,2311,2198
3735,Control_NT_408,6,1,724,626
3736,Control_NT_409,11,5,897,787
3737,Control_NT_410,14,14,1137,1130
3738,Control_NT_411,8,3,662,614
3739,Control_NT_412,14,5,1041,1208
3740,Control_NT_413,6,7,799,746
3741,Control_NT_414,21,14,1172,851
3742,Control_NT_415,10,3,815,788
3743,Control_NT_416,10,3,921,778
3744,Control_NT_417,25,12,1497,1394
3745,Control_NT_418,21,15,1428,1513
3746,Control_NT_419,19,10,949,820
3747,Control_NT_420,18,14,1668,1583
3748,Control_NT_421,11,0,754,701
3749,Control_NT_422,4,3,809,917
3750,Control_NT_423,11,1,688,626
3751,Control_NT_424,9,3,630,618
3752,Control_NT_425,27,6,1480,1372
3753,Control_NT_426,10,4,1083,890
3754,Control_NT_427,10,6,660,685
3755,Control_NT_428,27,14,1967,2029
3756,Control_NT_429,15,4,924,874
3757,Control_NT_430,10,5,751,634
3758,Control_NT_431,17,3,1312,1151
3759,Control_NT_432,24,13,1573,1433
3760,Control_NT_433,17,7,1242,973
3761,Control_NT_434,10,4,961,786
3762,Control_NT_435,10,6,1117,1031
3763,Control_NT_436,21,7,1280,1445
3764,Control_NT_437,10,2,696,617
3765,Control_NT_438,14,2,890,805
3766,Control_NT_439,10,6,987,817
3767,Control_NT_440,13,4,1139,920
3768,Control_NT_441,12,7,825,713
3769,Control_NT_442,19,7,853,847
3770,Control_NT_443,17,11,1211,1143
3771,Control_NT_444,19,10,1710,1316
3772,Control_NT_445,24,6,1591,1579
3773,Control_NT_446,10,1,770,636
3774,Control_NT_447,15,8,1356,1329
3775,Control_NT_448,30,25,2319,2101
3776,Control_NT_449,11,5,832,830
3777,Control_NT_450,21,10,1816,1480
3778,Control_NT_451,15,5,712,693
3779,Control_NT_452,19,4,851,782
3780,Control_NT_453,19,5,1499,1530
3781,Control_NT_454,35,21,2388,2106
3782,Control_NT_455,14,3,729,885
3783,Control_NT_456,7,7,970,1038
3784,Control_NT_457,21,7,1162,901
3785,Control_NT_458,20,12,1583,1433
3786,Control_NT_459,4,3,631,575
3787,Control_NT_460,25,11,1635,1417
3788,Control_NT_461,15,5,1128,1010
3789,Control_NT_462,29,17,2168,2073
3790,Control_NT_463,7,7,563,605
3791,Control_NT_464,11,2,517,521
3792,Control_NT_465,14,3,1117,961
3793,Control_NT_466,14,4,1206,1104
3794,Control_NT_467,19,16,1471,1260
3795,Control_NT_468,11,3,807,628
3796,Control_NT_469,24,8,1460,1266
3797,Control_NT_470,14,4,959,839
3798,Control_NT_471,24,7,2239,1885
3799,Control_NT_472,27,11,1668,1614
3800,Control_NT_473,5,1,308,409
3801,Control_NT_474,21,6,1059,940
3802,Control_NT_475,8,5,745,626
3803,Control_NT_476,19,12,1958,1442
3804,Control_NT_477,28,10,1533,1404
3805,Control_NT_478,15,13,1491,1536
3806,Control_NT_479,22,9,1485,1382
3807,Control_NT_480,0,0,0,0
3808,Control_NT_481,11,9,1189,1042
3809,Control_NT_482,11,16,1440,1441
3810,Control_NT_483,38,16,2365,1944
3811,Control_NT_484,18,6,1189,1166
3812,Control_NT_485,11,3,653,655
3813,Control_NT_486,23,6,1173,1154
3814,Control_NT_487,19,1,708,747
3815,Control_NT_488,32,15,2348,2191
3816,Control_NT_489,13,5,979,830
3817,Control_NT_490,21,3,1401,1320
3818,Control_NT_491,14,7,953,931
3819,Control_NT_492,15,6,987,822
3820,Control_NT_493,24,7,1404,1162
3821,Control_NT_494,29,5,2007,1956
3822,Control_NT_495,12,9,953,724
3823,Control_NT_496,7,3,623,529
3824,Control_NT_497,25,15,2263,2290
3825,Control_NT_498,21,10,1646,1433
3826,Control_NT_499,15,7,1385,1278
3827,Control_NT_500,5,3,663,624
3828,Control_NT_501,21,5,901,814
3829,Control_NT_502,13,5,708,591
3830,Control_NT_503,26,10,1766,1741
3831,Control_NT_504,18,4,1458,1235
3832,Control_NT_505,24,11,1582,1533
3833,Control_NT_506,12,5,925,925
3834,Control_NT_507,12,6,1027,801
3835,Control_NT_508,17,6,978,982
3836,Control_NT_509,17,7,1259,1260
3837,Control_NT_510,25,3,1386,1222
3838,Control_NT_511,15,12,1798,1762
3839,Control_NT_512,13,5,738,910
3840,Control_NT_513,10,4,1234,778
3841,Control_NT_514,9,8,920,850
3842,Control_NT_515,4,2,275,254
3843,Control_NT_516,27,11,1204,1169
3844,Control_NT_517,7,9,939,880
3845,Control_NT_518,19,15,1144,1055
3846,Control_NT_519,16,8,1315,1279
3847,Control_NT_520,26,6,1230,1102
3848,Control_NT_521,28,13,1915,1720
3849,Control_NT_522,15,9,854,695
3850,Control_NT_523,19,2,1188,1099
3851,Control_NT_524,11,9,844,787
3852,Control_NT_525,21,7,943,920
3853,Control_NT_526,29,10,1455,1492
3854,Control_NT_527,11,0,458,478
3855,Control_NT_528,12,8,1312,1220
3856,Control_NT_529,9,5,827,727
3857,Control_NT_530,41,12,2990,2587
3858,Control_NT_531,17,8,1420,1200
3859,Control_NT_532,18,7,893,825
3860,Control_NT_533,6,3,658,481
3861,Control_NT_534,16,4,1052,939
3862,Control_NT_535,4,3,480,526
3863,Control_NT_536,44,17,2669,2605
3864,Control_NT_537,17,6,1662,1536
3865,Control_NT_538,16,8,1165,1002
3866,Control_NT_539,12,8,674,619
3867,Control_NT_540,21,9,1457,1469
3868,Control_NT_541,11,5,741,654
3869,Control_NT_542,15,12,1504,1280
3870,Control_NT_543,8,5,670,481
3871,Control_NT_544,23,16,1987,1932
3872,Control_NT_545,15,2,1104,940
3873,Control_NT_546,14,12,1396,1318
3874,Control_NT_547,19,10,1240,1135
3875,Control_NT_548,8,2,553,595
3876,Control_NT_549,21,13,1221,1219
3877,Control_NT_550,13,7,1264,1126
3878,Control_NT_551,7,1,467,376
3879,Control_NT_552,14,7,941,823
3880,Control_NT_553,7,5,774,731
3881,Control_NT_554,15,9,764,902
3882,Control_NT_555,25,14,1892,1683
3883,Control_NT_556,14,4,1114,759
3884,Control_NT_557,14,4,823,786
3885,Control_NT_558,52,22,2474,2323
3886,Control_NT_559,15,8,1144,1157
3887,Control_NT_560,1,2,63,59
3888,Control_NT_561,36,22,2200,2553
3889,Control_NT_562,35,12,1827,1586
3890,Control_NT_563,16,2,1635,1391
3891,Control_NT_564,10,3,1173,963
3892,BCR2_0,6,6,12,6
3893,BCR2_1,2,2,0,2
3894,BCR2_2,110,159,71,70
3895,BCR2_3,0,0,0,0
3896,BCR2_4,1,3,0,0
3897,BCR2_5,0,0,0,0
3898,BCR2_6,0,0,0,0
3899,BCR2_7,0,0,0,0
3900,BCR2_8,0,0,1,0
3901,BCR2_9,28,50,26,23
3902,BCR2_10,0,0,0,0
3903,BCR2_11,0,0,0,0
3904,BCR2_12,0,0,0,0
3905,BCR2_13,0,0,0,0
3906,BCR2_14,0,0,0,0
3907,BCR2_15,19,23,9,11
3908,BCR2_16,87,109,42,47
3909,BCR2_17,0,2,0,1
3910,BCR2_18,0,0,0,0
3911,BCR2_19,0,0,0,0
3912,BCR2_20,0,0,0,0
3913,BCR2_21,0,0,0,0
3914,BCR2_22,66,91,25,22
3915,BCR2_23,14,17,8,3
3916,BCR2_24,3,2,2,0
3917,BCR2_25,0,0,0,0
3918,BCR2_26,0,0,0,0
3919,BCR2_27,131,201,97,90
3920,BCR2_28,25,38,12,34
3921,BCR2_29,0,0,0,0
3922,BCR2_30,0,7,0,0
3923,BCR2_31,30,33,12,10
3924,BCR2_32,0,0,0,0
3925,BCR2_33,0,0,0,0
3926,BCR2_34,0,0,0,0
3927,BCR2_35,108,137,69,95
3928,BCR2_36,0,0,0,0
3929,BCR2_37,7,7,10,8
3930,BCR2_38,0,0,0,0
3931,BCR2_39,0,0,0,0
3932,BCR2_40,3,13,6,1
3933,BCR2_41,0,0,0,0
3934,BCR2_42,0,0,0,0
3935,BCR2_43,3,4,0,0
3936,BCR2_44,390,526,202,242
3937,BCR2_45,19,19,14,6
3938,BCR2_46,0,0,0,0
3939,BCR2_47,2,2,0,0
3940,BCR2_48,0,0,0,0
3941,BCR2_49,3,1,0,0
3942,BCR2_50,0,0,0,0
3943,BCR2_51,0,0,0,0
3944,BCR2_52,8,6,1,1
3945,BCR2_53,0,0,0,0
3946,BCR2_54,0,0,0,0
3947,BCR2_55,70,157,48,35
3948,BCR2_56,0,0,0,0
3949,BCR2_57,0,0,0,0
3950,BCR2_58,0,0,0,0
3951,BCR2_59,1,0,0,1
3952,BCR2_60,68,85,18,11
3953,BCR2_61,21,40,3,2
3954,BCR2_62,0,0,0,0
3955,BCR2_63,94,120,17,38
3956,BCR2_64,0,0,0,0
3957,BCR2_65,23,36,5,9
3958,BCR2_66,0,0,0,0
3959,BCR2_67,0,0,0,0
3960,BCR2_68,0,0,0,0
3961,BCR2_69,60,59,7,32
3962,BCR2_70,0,0,0,0
3963,BCR2_71,0,0,0,0
3964,BCR2_72,0,0,0,0
3965,BCR2_73,66,93,61,30
3966,BCR2_74,0,0,0,0
3967,BCR2_75,0,0,0,0
3968,BCR2_76,0,0,0,0
3969,BCR2_77,0,2,0,0
3970,BCR2_78,43,70,45,43
3971,BCR2_79,159,243,83,67
3972,BCR2_80,2,0,1,0
3973,BCR2_81,4,4,0,2
3974,BCR2_82,0,0,0,0
3975,BCR2_83,6,5,3,2
3976,BCR2_84,0,0,0,0
3977,BCR2_85,0,0,0,0
3978,BCR2_86,14,16,7,11
3979,BCR2_87,1,5,3,2
3980,BCR2_88,0,0,0,0
3981,BCR2_89,0,0,0,0
3982,BCR2_90,0,2,0,0
3983,BCR2_91,0,0,0,0
3984,BCR2_92,0,0,0,0
3985,BCR2_93,0,0,0,0
3986,BCR2_94,0,0,0,0
3987,BCR2_95,3,3,1,0
3988,BCR2_96,0,1,1,0
3989,BCR2_97,5,9,2,10
3990,BCR2_98,17,26,24,15
3991,BCR2_99,0,0,0,0
3992,BCR2_100,10,11,3,0
3993,BCR2_101,5,3,2,0
3994,BCR2_102,0,0,0,0
3995,BCR2_103,0,0,0,0
3996,BCR2_104,58,88,64,48
3997,BCR2_105,269,389,224,170
3998,BCR2_106,236,322,186,113
3999,BCR2_107,1,3,0,0
4000,BCR2_108,8,18,11,4
4001,BCR2_109,14,28,22,8
4002,BCR2_110,4,1,0,1
4003,BCR2_111,0,0,0,0
4004,BCR2_112,0,0,0,0
4005,BCR2_113,0,1,1,0
4006,BCR2_114,1012,1475,522,519
4007,BCR2_115,1,0,0,1
4008,BCR2_116,64,74,29,19
4009,BCR2_117,216,317,95,90
4010,BCR2_118,0,0,0,0
4011,BCR2_119,343,476,151,209
4012,BCR2_120,7,10,8,6
4013,BCR2_121,0,0,0,0
4014,BCR2_122,0,0,0,0
4015,BCR2_123,2,1,0,0
4016,BCR2_124,4,10,8,1
4017,BCR2_125,17,18,2,6
4018,BCR2_126,0,0,0,0
4019,BCR2_127,0,0,0,0
4020,BCR2_128,0,0,0,0
4021,BCR2_129,0,0,0,0
4022,BCR2_130,0,0,0,0
4023,BCR2_131,0,0,0,0
4024,BCR2_132,33,62,14,11
4025,BCR2_133,0,1,0,0
4026,BCR2_134,53,63,22,15
4027,BCR2_135,110,186,84,92
4028,BCR2_136,28,23,29,7
4029,BCR2_137,14,17,11,10
4030,BCR2_138,14,25,7,3
4031,BCR2_139,0,0,0,0
4032,BCR2_140,0,0,0,0
4033,BCR2_141,0,0,0,0
4034,BCR2_142,0,0,0,0
4035,BCR2_143,0,1,0,0
4036,BCR2_144,0,1,3,1
4037,BCR2_145,2,5,0,1
4038,BCR2_146,0,0,0,0
4039,BCR2_147,0,0,0,0
4040,BCR2_148,0,0,0,0
4041,BCR2_149,0,0,0,0
4042,BCR2_150,0,0,0,0
4043,BCR2_151,0,0,0,0
4044,BCR2_152,0,0,2,0
4045,BCR2_153,9,5,1,1
4046,BCR2_154,3,3,6,3
4047,BCR2_155,91,117,69,67
4048,BCR2_156,0,0,0,0
4049,BCR2_157,2,3,8,5
4050,BCR2_158,39,61,52,11
4051,BCR2_159,0,0,0,0
4052,BCR2_160,122,205,79,64
4053,BCR2_161,15,10,5,0
4054,BCR2_162,32,18,16,24
4055,BCR2_163,0,0,0,0
4056,BCR2_164,0,0,0,0
4057,BCR2_165,0,0,0,0
4058,BCR2_166,0,1,0,0
4059,BCR2_167,0,0,0,0
4060,BCR2_168,8,8,4,2
4061,BCR2_169,0,0,0,0
4062,BCR2_170,33,36,23,19
4063,BCR2_171,16,36,14,27
4064,BCR2_172,74,70,32,15
4065,BCR2_173,0,0,0,0
4066,BCR2_174,0,0,0,0
4067,BCR2_175,0,0,0,0
4068,BCR2_176,20,42,8,15
4069,BCR2_177,0,0,0,0
4070,BCR2_178,8,6,3,1
4071,BCR2_179,0,0,0,0
4072,BCR2_180,0,0,0,0
4073,BCR2_181,14,20,2,8
4074,BCR2_182,0,0,0,0
4075,BCR2_183,0,0,0,0
4076,BCR2_184,51,83,36,22
4077,BCR2_185,0,0,0,0
4078,BCR2_186,0,0,0,0
4079,BCR2_187,0,0,0,0
4080,BCR2_188,0,0,0,0
4081,BCR2_189,25,38,14,8
4082,BCR2_190,0,1,0,1
4083,BCR2_191,0,0,0,0
4084,BCR2_192,0,0,0,0
4085,BCR2_193,10,13,7,9
4086,BCR2_194,70,107,54,66
4087,BCR2_195,0,2,0,0
4088,BCR2_196,0,0,0,0
4089,BCR2_197,5,6,11,7
4090,BCR2_198,0,0,0,0
4091,BCR2_199,3,5,0,2
4092,BCR2_200,0,0,3,0
4093,BCR2_201,34,40,16,23
4094,BCR2_202,0,0,0,0
4095,BCR2_203,0,0,0,0
4096,BCR2_204,0,0,0,0
4097,BCR2_205,5,7,3,13
4098,BCR2_206,831,1145,597,548
4099,BCR2_207,10,18,14,8
4100,BCR2_208,0,0,0,0
4101,BCR2_209,70,108,44,44
4102,BCR2_210,8,17,2,0
4103,BCR2_211,0,0,0,0
4104,BCR2_212,0,0,0,0
4105,BCR2_213,0,2,0,0
4106,BCR2_214,0,0,0,0
4107,BCR2_215,0,0,0,1
4108,BCR2_216,34,39,18,12
4109,BCR2_217,4,6,0,1
4110,BCR2_218,42,67,21,14
4111,BCR2_219,0,0,0,0
4112,BCR2_220,0,0,0,0
4113,BCR2_221,0,0,0,0
4114,BCR2_222,0,0,0,0
